city,source_file,source_row,date,station_id,tmax,tmin,tmean,rain_mm,snowfall_cm,precip_mm,tmean_analysis,tmean_derived,quality_notes,winter_year,year,month,is_winter,in_study_period,snow_day,very_cold_day,mean_temp,temp_anomaly,snowfall_total_cm,snow_days,days_below_m20,baseline_mean_temp,baseline_n_winters,baseline_status,winter_label,temperature_pass,snowfall_pass,cold_days_pass,enso_index,enso_value,enso_class,strong_el_nino,oni_djf,roni_djf,enso_class_oni,enso_class_roni,strong_el_nino_oni,strong_el_nino_roni,city_name,region,latitude_approx,included_in_proposal,included_in_repo_study
windsor,windsor_daily.csv,7971,2003-01-02,4716,-2.5,-6.3,-4.4,0,12.6,12.2,-4.4,False,,2003,2003,1,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7972,2003-01-03,4716,-1.9,-4.9,-3.4,0,1.8,1.4,-3.4,False,,2003,2003,1,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7973,2003-01-04,4716,-2.1,-3.6,-2.9,0,0,0,-2.9,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7974,2003-01-05,4716,0.1,-4.6,-2.3,0,1,0.6,-2.3,False,,2003,2003,1,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7975,2003-01-06,4716,-1.4,-10.8,-6.1,0,4.4,2.8,-6.1,False,,2003,2003,1,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7976,2003-01-07,4716,1.3,-11.2,-5,0,0,0,-5,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7977,2003-01-08,4716,7.7,0.5,4.1,0,0,0,4.1,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7978,2003-01-09,4716,7.3,-3.1,2.1,0.2,0,0.2,2.1,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7979,2003-01-10,4716,-2.7,-7.9,-5.3,0,2,1.2,-5.3,False,,2003,2003,1,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7980,2003-01-11,4716,-5.3,-8.7,-7,0,0.6,0,-7,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7981,2003-01-12,4716,-3.6,-8,-5.8,0,0,0,-5.8,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7982,2003-01-13,4716,-2.9,-7.6,-5.3,0,0,0,-5.3,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7983,2003-01-14,4716,-4.5,-8.8,-6.7,0,0.2,0,-6.7,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7984,2003-01-15,4716,-6.1,-9.6,-7.9,0,0,0,-7.9,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7985,2003-01-16,4716,-5,-11.1,-8.1,0,0,0,-8.1,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7986,2003-01-17,4716,-6.2,-13.4,-9.8,0,0,0,-9.8,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7987,2003-01-18,4716,-6.6,-13.1,-9.9,0,0.8,0.6,-9.9,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7988,2003-01-19,4716,-5.8,-10.8,-8.3,0,2,0.6,-8.3,False,,2003,2003,1,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7989,2003-01-20,4716,-6.6,-11.2,-8.9,0,0,0,-8.9,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7990,2003-01-21,4716,-7.1,-12.6,-9.9,0,0,0,-9.9,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7991,2003-01-22,4716,-8.3,-14.1,-11.2,0,0.4,0,-11.2,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7992,2003-01-23,4716,-7.5,-15.9,-11.7,0,0.2,0.4,-11.7,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7993,2003-01-24,4716,-5.5,-10.4,-8,0,0.2,0.2,-8,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7994,2003-01-25,4716,-3.3,-9.8,-6.6,0,0.6,0.6,-6.6,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7995,2003-01-26,4716,-3.9,-14.8,-9.4,0,2,2,-9.4,False,,2003,2003,1,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7996,2003-01-27,4716,-10.3,-17.8,-14.1,0,0.4,0.2,-14.1,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7997,2003-01-28,4716,-2.1,-10.4,-6.3,0,5.4,3,-6.3,False,,2003,2003,1,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7998,2003-01-29,4716,-2.4,-13.9,-8.2,0,0.4,0,-8.2,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,7999,2003-01-30,4716,-4.3,-13.7,-9,0,0,0,-9,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8000,2003-01-31,4716,1.1,-10.2,-4.6,0,0.2,0.2,-4.6,False,,2003,2003,1,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8001,2003-02-01,4716,2.3,-0.5,0.9,0,2.6,2.2,0.9,False,,2003,2003,2,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8002,2003-02-02,4716,2.1,-0.8,0.7,0,0,0,0.7,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8003,2003-02-03,4716,8.4,-1.3,3.6,5.6,0,5.6,3.6,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8004,2003-02-04,4716,8.2,-8.3,-0.1,0.2,0.4,0.6,-0.1,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8005,2003-02-05,4716,-4.3,-9.5,-6.9,0,0,0,-6.9,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8006,2003-02-06,4716,-0.8,-8.2,-4.5,0,0.8,0.6,-4.5,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8007,2003-02-07,4716,-4,-9.5,-6.8,0,0.4,0.2,-6.8,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8008,2003-02-08,4716,-1.4,-12,-6.7,0,0.6,0.4,-6.7,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8009,2003-02-09,4716,-2.7,-7.5,-5.1,0,1.8,0.6,-5.1,False,,2003,2003,2,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8010,2003-02-10,4716,-0.8,-13.8,-7.3,0,5.6,3.8,-7.3,False,,2003,2003,2,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8011,2003-02-11,4716,-3.1,-17.7,-10.4,0,3,1.8,-10.4,False,,2003,2003,2,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8012,2003-02-12,4716,-6.1,-11.5,-8.8,0,1.2,0.8,-8.8,False,,2003,2003,2,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8013,2003-02-13,4716,-2.9,-12.3,-7.6,0,0,0,-7.6,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8014,2003-02-14,4716,-0.5,-10.8,-5.7,0,0,0,-5.7,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8015,2003-02-15,4716,-7.3,-13.2,-10.3,0,0,0,-10.3,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8016,2003-02-16,4716,-7.8,-14.1,-11,0,0,0,-11,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8017,2003-02-17,4716,-2.5,-8.7,-5.6,0,9.2,9.4,-5.6,False,,2003,2003,2,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8018,2003-02-18,4716,-1.2,-5.9,-3.6,0,2.2,1.8,-3.6,False,,2003,2003,2,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8019,2003-02-19,4716,4.3,-4,0.2,0,0,0,0.2,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8020,2003-02-20,4716,5,-6.4,-0.7,0,0,0,-0.7,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8021,2003-02-21,4716,4.4,-4.1,0.2,0,0,0,0.2,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8022,2003-02-22,4716,0.6,-5.6,-2.5,2.2,16.2,24,-2.5,False,,2003,2003,2,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8023,2003-02-23,4716,-2.9,-12,-7.5,0,4.4,6,-7.5,False,,2003,2003,2,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8024,2003-02-24,4716,-3.9,-11.4,-7.7,0,5.6,3.2,-7.7,False,,2003,2003,2,True,True,1,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8025,2003-02-25,4716,-7.5,-15.3,-11.4,0,0,0,-11.4,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8026,2003-02-26,4716,-7.5,-16.4,-12,0,0,0,-12,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8027,2003-02-27,4716,-3.6,-14.1,-8.9,0,0,0,-8.9,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8028,2003-02-28,4716,-2.5,-10.9,-6.7,0,0,0,-6.7,False,,2003,2003,2,True,True,0,0,-4.508888889,-2.300656022,123.6,24,0,-2.208232867,25,partial_available_winter_average,2002-03,True,True,True,ONI,0.9,El Nino,False,0.9,0.9,El Nino,El Nino,False,False,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8029,2003-03-01,4716,-0.3,-9.2,-4.8,0,1.4,0.8,-4.8,False,,,2003,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8030,2003-03-02,4716,2,-15.9,-7,0,1,0.6,-7,False,,,2003,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8031,2003-03-03,4716,-8.3,-19.7,-14,0,1.6,1,-14,False,,,2003,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8032,2003-03-04,4716,4.2,-8.3,-2.1,0,0.8,0.6,-2.1,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8033,2003-03-05,4716,-1,-8.7,-4.9,0,6.2,5.2,-4.9,False,,,2003,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8034,2003-03-06,4716,-4.4,-12,-8.2,0,0.6,0.4,-8.2,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8035,2003-03-07,4716,0.4,-12.3,-6,0,0,0,-6,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8036,2003-03-08,4716,3.4,-8.5,-2.6,4.2,0,4.2,-2.6,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8037,2003-03-09,4716,-5.7,-13.1,-9.4,0,0.2,0.2,-9.4,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8038,2003-03-10,4716,-4.5,-12,-8.3,0,0,0,-8.3,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8039,2003-03-11,4716,3.6,-8.9,-2.7,0,0,0,-2.7,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8040,2003-03-12,4716,5.2,-4.3,0.5,0,0,0,0.5,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8041,2003-03-13,4716,-0.8,-7.6,-4.2,0.6,7.4,7.8,-4.2,False,,,2003,3,False,False,1,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8042,2003-03-14,4716,1.1,-9.5,-4.2,0,0,0,-4.2,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8043,2003-03-15,4716,10.6,-3.5,3.6,0,0,0,3.6,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8044,2003-03-16,4716,13.9,1.8,7.9,0,0,0,7.9,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8045,2003-03-17,4716,18.3,1.7,10,0,0,0,10,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8046,2003-03-18,4716,7.7,1.8,4.8,0,0,0,4.8,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8047,2003-03-19,4716,10.1,0.8,5.5,0,0,0,5.5,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8048,2003-03-20,4716,16.6,3.7,10.2,4.6,0,4.6,10.2,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8049,2003-03-21,4716,11.7,3,7.4,3.2,0,3.2,7.4,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8050,2003-03-22,4716,6.6,2,4.3,2.4,0,2.4,4.3,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8051,2003-03-23,4716,9.3,-0.6,4.4,0,0,0,4.4,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8052,2003-03-24,4716,18.6,0,9.3,0,0,0,9.3,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8053,2003-03-25,4716,16.9,6.3,11.6,6.8,0,6.8,11.6,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8054,2003-03-26,4716,12.2,2.4,7.3,0.4,0,0.4,7.3,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8055,2003-03-27,4716,13.5,1.4,7.5,0,0,0,7.5,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8056,2003-03-28,4716,21.3,5.4,13.4,14.4,0,14.4,13.4,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8057,2003-03-29,4716,8.2,-1.1,3.6,4,0,4,3.6,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
windsor,windsor_daily.csv,8058,2003-03-30,4716,2.2,-3.1,-0.5,0,0,0,-0.5,False,,,2003,3,False,False,0,0,,,,,,,,,,,,,,,,,,,,,,,Windsor,Southwest,42.28,True,True
